518	i4x-IITBombayX-CS101_1x-video-641407821f3a44ee9530a3ea900e2e80	348.03677
518	i4x-IITBombayX-CS101_1x-video-a3d6a7442ff949409f2d34dddea9a984	585.7728
7Will7	i4x-IITBombayX-CS101_1x-video-fa1f6040f46a43298cc25fc33db89a83	767.1336
7grade	i4x-IITBombayX-CS101_1x-video-f61de37103ab42f2b50f5f5e43489e70	470.15155
ABHISHEKFROMINDIA	i4x-IITBombayX-CS101_1x-video-4f62458015584c0bbf904ce09caacc5d	213.57045
ABHISHEKFROMINDIA	i4x-IITBombayX-CS101_1x-video-641407821f3a44ee9530a3ea900e2e80	257.15158
ABHISHEKFROMINDIA	i4x-IITBombayX-CS101_1x-video-a3d6a7442ff949409f2d34dddea9a984	556.125
ABHISHEKFROMINDIA	i4x-IITBombayX-CS101_1x-video-f61de37103ab42f2b50f5f5e43489e70	468.637
ABvsPredator	i4x-IITBombayX-CS101_1x-video-826444194f1542d482c0726f9d080ed3	37.0
ADISHUKLA	i4x-IITBombayX-CS101_1x-video-4f62458015584c0bbf904ce09caacc5d	730.0
ADISHUKLA	i4x-IITBombayX-CS101_1x-video-641407821f3a44ee9530a3ea900e2e80	345.0
ADISHUKLA	i4x-IITBombayX-CS101_1x-video-a3d6a7442ff949409f2d34dddea9a984	576.0
ADISHUKLA	i4x-IITBombayX-CS101_1x-video-a43751d47a934a9da245f28a94e1759e	737.34296
ADISHUKLA	i4x-IITBombayX-CS101_1x-video-bd155f3df2254815ac1f6812f9b4e4bd	683.0
ADISHUKLA	i4x-IITBombayX-CS101_1x-video-cfb296bd686b408bb997fb14696235fa	890.0
ADISHUKLA	i4x-IITBombayX-CS101_1x-video-e03113c234f14a848f725a44f8d1265d	868.0
ADISHUKLA	i4x-IITBombayX-CS101_1x-video-f61de37103ab42f2b50f5f5e43489e70	372.0
AGKashyap	i4x-IITBombayX-CS101_1x-video-641407821f3a44ee9530a3ea900e2e80	17.832924
AGKashyap	i4x-IITBombayX-CS101_1x-video-f61de37103ab42f2b50f5f5e43489e70	470.19223
AISHWARYASH	i4x-IITBombayX-CS101_1x-video-641407821f3a44ee9530a3ea900e2e80	54.0
AKNIMBALKAR	i4x-IITBombayX-CS101_1x-video-a3d6a7442ff949409f2d34dddea9a984	140.6
AKSachdeva	i4x-IITBombayX-CS101_1x-video-0e42365ee4d7497c89acbc7246f95a61	804.956
AKSachdeva	i4x-IITBombayX-CS101_1x-video-9aa09a2f71a840b4ab4045fdc6286b55	861.854
AKT2014	i4x-IITBombayX-CS101_1x-video-4f62458015584c0bbf904ce09caacc5d	744.76263
AKV55	i4x-IITBombayX-CS101_1x-video-a43751d47a934a9da245f28a94e1759e	112.57954
ALASgc	i4x-IITBombayX-CS101_1x-video-40d4b25a7e564565aaa6ef88726aa6e0	619.562
ALASgc	i4x-IITBombayX-CS101_1x-video-9aa09a2f71a840b4ab4045fdc6286b55	862.027
ALASgc	i4x-IITBombayX-CS101_1x-video-adf16f0ca0524a14a9ed2ba4663289f7	827.318
ALASgc	i4x-IITBombayX-CS101_1x-video-d8201d3718a34b3da9986374150dd966	587.363
ALASgc	i4x-IITBombayX-CS101_1x-video-e22ca4a334f945b1904881db31172044	716.443
ALASgc	i4x-IITBombayX-CS101_1x-video-efb162c5e4aa40c48049eac47dd56a8b	444.881
ALOKRANJAn007	i4x-IITBombayX-CS101_1x-video-62598bbcc58949dabcd68f79f5b3652c	758.0
ALOKRANJAn007	i4x-IITBombayX-CS101_1x-video-641407821f3a44ee9530a3ea900e2e80	257.0
ALOKRANJAn007	i4x-IITBombayX-CS101_1x-video-826444194f1542d482c0726f9d080ed3	587.344
AMAN_3008	i4x-IITBombayX-CS101_1x-video-0e42365ee4d7497c89acbc7246f95a61	347.0
AMAN_3008	i4x-IITBombayX-CS101_1x-video-7f7d0dc837aa4fecbc04c1a8df04ee6e	712.0
AMAN_3008	i4x-IITBombayX-CS101_1x-video-826444194f1542d482c0726f9d080ed3	323.29465
AMAN_3008	i4x-IITBombayX-CS101_1x-video-e03113c234f14a848f725a44f8d1265d	491.84
AMAN_3008	i4x-IITBombayX-CS101_1x-video-fa1f6040f46a43298cc25fc33db89a83	480.31866
AMIT44	i4x-IITBombayX-CS101_1x-video-40d4b25a7e564565aaa6ef88726aa6e0	409.0
AMIT44	i4x-IITBombayX-CS101_1x-video-b526cea522c144e3a692d2817126c85b	695.0
AMSS	i4x-IITBombayX-CS101_1x-video-adf16f0ca0524a14a9ed2ba4663289f7	750.0
AMSS	i4x-IITBombayX-CS101_1x-video-f6b932aa49774e9cb54cfe8177fcffa8	12.050905
ANUBHAVSETH	i4x-IITBombayX-CS101_1x-video-a3d6a7442ff949409f2d34dddea9a984	585.51746
ANUStudent2014	i4x-IITBombayX-CS101_1x-video-4f62458015584c0bbf904ce09caacc5d	733.0
ANUStudent2014	i4x-IITBombayX-CS101_1x-video-a43751d47a934a9da245f28a94e1759e	722.0
ANUStudent2014	i4x-IITBombayX-CS101_1x-video-bd155f3df2254815ac1f6812f9b4e4bd	627.47
ANUStudent2014	i4x-IITBombayX-CS101_1x-video-cfb296bd686b408bb997fb14696235fa	898.3814
ANUStudent2014	i4x-IITBombayX-CS101_1x-video-e03113c234f14a848f725a44f8d1265d	874.7
ANUStudent2014	i4x-IITBombayX-CS101_1x-video-f61de37103ab42f2b50f5f5e43489e70	470.13522
AParraCorbacho	i4x-IITBombayX-CS101_1x-video-641407821f3a44ee9530a3ea900e2e80	347.922
ASHVINI123	i4x-IITBombayX-CS101_1x-video-2e83efb1ad5c4ba39a075eca242f6d52	241.233
ASHVINI123	i4x-IITBombayX-CS101_1x-video-eccdc5020c6b49c7990bea7d8307b244	890.877
AT114	i4x-IITBombayX-CS101_1x-video-0e42365ee4d7497c89acbc7246f95a61	599.158
AT114	i4x-IITBombayX-CS101_1x-video-fa1f6040f46a43298cc25fc33db89a83	746.52313
ATA83	i4x-IITBombayX-CS101_1x-video-4f62458015584c0bbf904ce09caacc5d	628.0
ATA83	i4x-IITBombayX-CS101_1x-video-bd155f3df2254815ac1f6812f9b4e4bd	650.0
ATA83	i4x-IITBombayX-CS101_1x-video-cfb296bd686b408bb997fb14696235fa	864.0
ATA83	i4x-IITBombayX-CS101_1x-video-f61de37103ab42f2b50f5f5e43489e70	443.0
ATIFALI13	i4x-IITBombayX-CS101_1x-video-a43751d47a934a9da245f28a94e1759e	740.62366
ATmega8	i4x-IITBombayX-CS101_1x-video-efb162c5e4aa40c48049eac47dd56a8b	74.0
AZeducate	i4x-IITBombayX-CS101_1x-video-e03113c234f14a848f725a44f8d1265d	413.0
Aadeshsalecha	i4x-IITBombayX-CS101_1x-video-641407821f3a44ee9530a3ea900e2e80	2.688
AaronLP	i4x-IITBombayX-CS101_1x-video-cfb296bd686b408bb997fb14696235fa	459.49237
Aashiti	i4x-IITBombayX-CS101_1x-video-0ef1b924068e491194b9e008efa088e8	570.1619
Aashiti	i4x-IITBombayX-CS101_1x-video-19a65cff56384ccd8788b8f8fc8e3723	897.11847
Aashiti	i4x-IITBombayX-CS101_1x-video-2099d86d71e7472ba51de5032c5fd8fd	839.222
Aashiti	i4x-IITBombayX-CS101_1x-video-22641cdf101f4191bf5b4a923a4646e5	859.6864
Aashiti	i4x-IITBombayX-CS101_1x-video-527fd874c69e487a87cd3e632b596347	884.54877
Aashiti	i4x-IITBombayX-CS101_1x-video-62fdb447b6144befb5bd1f66f8da766d	777.8162
Aashiti	i4x-IITBombayX-CS101_1x-video-7df8e247ed0a4c198f6e14e3a773c2aa	529.64026
Aashiti	i4x-IITBombayX-CS101_1x-video-86a672ad7f0a43d4919fc182d0dea88b	870.66174
Aashiti	i4x-IITBombayX-CS101_1x-video-a3d6a7442ff949409f2d34dddea9a984	585.76166
Aashiti	i4x-IITBombayX-CS101_1x-video-a41e112edb0a40009370c1a874519b24	829.1972
Aashiti	i4x-IITBombayX-CS101_1x-video-a67819e6acf2456c9059e2e3dbb85555	896.29
Aashiti	i4x-IITBombayX-CS101_1x-video-ac88b4fd7d1c4dc4aab8a3a912d6029d	380.52554
Aashiti	i4x-IITBombayX-CS101_1x-video-adf16f0ca0524a14a9ed2ba4663289f7	827.3078
Aashiti	i4x-IITBombayX-CS101_1x-video-d5cc17817ee34678bea3f5da66d00188	861.2313
Aashiti	i4x-IITBombayX-CS101_1x-video-e22ca4a334f945b1904881db31172044	716.5451
Aashiti	i4x-IITBombayX-CS101_1x-video-f5a8749c5ff84f59ab71d2cdab36764b	798.05475
Aashiti	i4x-IITBombayX-CS101_1x-video-f6b932aa49774e9cb54cfe8177fcffa8	850.3614
AayushManocha	i4x-IITBombayX-CS101_1x-video-a43751d47a934a9da245f28a94e1759e	35.1288
AbdelrahmanElNaggar	i4x-IITBombayX-CS101_1x-video-0ef1b924068e491194b9e008efa088e8	570.135
AbdelrahmanElNaggar	i4x-IITBombayX-CS101_1x-video-688429f0036648f6852fcd2197c30195	772.49506
AbdelrahmanElNaggar	i4x-IITBombayX-CS101_1x-video-6eb3c310694649e8b4560ccd18c93ab1	889.46106
AbdelrahmanElNaggar	i4x-IITBombayX-CS101_1x-video-b526cea522c144e3a692d2817126c85b	264.0
AbeChen	i4x-IITBombayX-CS101_1x-video-9baf3bd2d9fa461a9a488279457037a6	799.0591
AbeChen	i4x-IITBombayX-CS101_1x-video-bd155f3df2254815ac1f6812f9b4e4bd	690.69324
AbeChen	i4x-IITBombayX-CS101_1x-video-cfb296bd686b408bb997fb14696235fa	898.61444
Abhaysingh18feb	i4x-IITBombayX-CS101_1x-video-e03113c234f14a848f725a44f8d1265d	897.311
AbhijithNair	i4x-IITBombayX-CS101_1x-video-e03113c234f14a848f725a44f8d1265d	79.54201
AbhinavGarg	i4x-IITBombayX-CS101_1x-video-641407821f3a44ee9530a3ea900e2e80	218.0
AceSpencer123	i4x-IITBombayX-CS101_1x-video-cfb296bd686b408bb997fb14696235fa	511.15067
AdamGittoes	i4x-IITBombayX-CS101_1x-video-4f62458015584c0bbf904ce09caacc5d	618.0
AdamGittoes	i4x-IITBombayX-CS101_1x-video-a3d6a7442ff949409f2d34dddea9a984	559.0
AdamGittoes	i4x-IITBombayX-CS101_1x-video-a43751d47a934a9da245f28a94e1759e	710.0
AdamGittoes	i4x-IITBombayX-CS101_1x-video-bd155f3df2254815ac1f6812f9b4e4bd	675.0
AdamGittoes	i4x-IITBombayX-CS101_1x-video-cfb296bd686b408bb997fb14696235fa	898.53064
AdamGittoes	i4x-IITBombayX-CS101_1x-video-e03113c234f14a848f725a44f8d1265d	895.0
AdamPliszka	i4x-IITBombayX-CS101_1x-video-a43751d47a934a9da245f28a94e1759e	590.7512
AdamPliszka	i4x-IITBombayX-CS101_1x-video-cfb296bd686b408bb997fb14696235fa	269.0
AdamSiak	i4x-IITBombayX-CS101_1x-video-641407821f3a44ee9530a3ea900e2e80	80.0
Adam_Larson	i4x-IITBombayX-CS101_1x-video-9baf3bd2d9fa461a9a488279457037a6	720.0
Adam_Larson	i4x-IITBombayX-CS101_1x-video-fa1f6040f46a43298cc25fc33db89a83	597.49426
Adit_Mishra	i4x-IITBombayX-CS101_1x-video-641407821f3a44ee9530a3ea900e2e80	348.0
Aditya_1989	i4x-IITBombayX-CS101_1x-video-4f62458015584c0bbf904ce09caacc5d	606.0
Aditya_1989	i4x-IITBombayX-CS101_1x-video-641407821f3a44ee9530a3ea900e2e80	336.74597
Aditya_1989	i4x-IITBombayX-CS101_1x-video-bd155f3df2254815ac1f6812f9b4e4bd	600.0
Aditya_1989	i4x-IITBombayX-CS101_1x-video-cfb296bd686b408bb997fb14696235fa	864.0
Adonis79	i4x-IITBombayX-CS101_1x-video-fa1f6040f46a43298cc25fc33db89a83	767.06866
Adrian17	i4x-IITBombayX-CS101_1x-video-4f62458015584c0bbf904ce09caacc5d	685.656
Adrian17	i4x-IITBombayX-CS101_1x-video-bd155f3df2254815ac1f6812f9b4e4bd	690.558
Adrian17	i4x-IITBombayX-CS101_1x-video-cfb296bd686b408bb997fb14696235fa	790.433
AdrianKozlowski	i4x-IITBombayX-CS101_1x-video-d8201d3718a34b3da9986374150dd966	367.0
AdunSam	i4x-IITBombayX-CS101_1x-video-641407821f3a44ee9530a3ea900e2e80	347.908
AdunSam	i4x-IITBombayX-CS101_1x-video-a3d6a7442ff949409f2d34dddea9a984	585.435
AdunSam	i4x-IITBombayX-CS101_1x-video-a43751d47a934a9da245f28a94e1759e	740.44904
Advaita	i4x-IITBombayX-CS101_1x-video-e03113c234f14a848f725a44f8d1265d	897.0068
AeshaThakkar	i4x-IITBombayX-CS101_1x-video-2099d86d71e7472ba51de5032c5fd8fd	885.127
AeshaThakkar	i4x-IITBombayX-CS101_1x-video-2e83efb1ad5c4ba39a075eca242f6d52	475.86478
AeshaThakkar	i4x-IITBombayX-CS101_1x-video-62fdb447b6144befb5bd1f66f8da766d	797.39905
AeshaThakkar	i4x-IITBombayX-CS101_1x-video-666ac9647c7b4de4802d4310585767ec	875.07635
AeshaThakkar	i4x-IITBombayX-CS101_1x-video-67d60a96857549318894cc744c7bae45	396.0
AeshaThakkar	i4x-IITBombayX-CS101_1x-video-adf16f0ca0524a14a9ed2ba4663289f7	782.3457
AeshaThakkar	i4x-IITBombayX-CS101_1x-video-bfaf4276d045462d8c0c22e8309f858f	898.5709
AeshaThakkar	i4x-IITBombayX-CS101_1x-video-f5a8749c5ff84f59ab71d2cdab36764b	798.0375
AeshaThakkar	i4x-IITBombayX-CS101_1x-video-f6b932aa49774e9cb54cfe8177fcffa8	777.9625
Afdan	i4x-IITBombayX-CS101_1x-video-20b46f47de694bb68711be1806ed60f9	191.447
Afdan	i4x-IITBombayX-CS101_1x-video-40d4b25a7e564565aaa6ef88726aa6e0	752.957
Afdan	i4x-IITBombayX-CS101_1x-video-5957b78252cc43cfaddef910cf506dd5	515.86
Afdan	i4x-IITBombayX-CS101_1x-video-62598bbcc58949dabcd68f79f5b3652c	776.0
Afdan	i4x-IITBombayX-CS101_1x-video-666ac9647c7b4de4802d4310585767ec	874.995
Afdan	i4x-IITBombayX-CS101_1x-video-9aa09a2f71a840b4ab4045fdc6286b55	861.96497
Afdan	i4x-IITBombayX-CS101_1x-video-a43751d47a934a9da245f28a94e1759e	740.383
Afdan	i4x-IITBombayX-CS101_1x-video-bed060e42cb34818aff4d9105059341a	520.36597
Afdan	i4x-IITBombayX-CS101_1x-video-bfaf4276d045462d8c0c22e8309f858f	881.6125
Afdan	i4x-IITBombayX-CS101_1x-video-e03113c234f14a848f725a44f8d1265d	350.30353
Afdan	i4x-IITBombayX-CS101_1x-video-eb58dba5325a4f2c85e228d7c4acb118	780.67096
Afdan	i4x-IITBombayX-CS101_1x-video-eccdc5020c6b49c7990bea7d8307b244	861.985
AgusCoronas	i4x-IITBombayX-CS101_1x-video-9baf3bd2d9fa461a9a488279457037a6	798.9176
AgusCoronas	i4x-IITBombayX-CS101_1x-video-fa1f6040f46a43298cc25fc33db89a83	332.88666
AhiamadzorBen	i4x-IITBombayX-CS101_1x-video-f61de37103ab42f2b50f5f5e43489e70	112.0
Ahimta	i4x-IITBombayX-CS101_1x-video-641407821f3a44ee9530a3ea900e2e80	347.35596
Ahmed-Emad	i4x-IITBombayX-CS101_1x-video-bd155f3df2254815ac1f6812f9b4e4bd	134.0
Ahmed-Emad	i4x-IITBombayX-CS101_1x-video-e03113c234f14a848f725a44f8d1265d	94.0
AhmedHashem90	i4x-IITBombayX-CS101_1x-video-641407821f3a44ee9530a3ea900e2e80	58.0
AhmedSulaiman	i4x-IITBombayX-CS101_1x-video-f61de37103ab42f2b50f5f5e43489e70	470.0768
Ajafar	i4x-IITBombayX-CS101_1x-video-666ac9647c7b4de4802d4310585767ec	191.0
Ajafar	i4x-IITBombayX-CS101_1x-video-cfb296bd686b408bb997fb14696235fa	881.0
Ajafar	i4x-IITBombayX-CS101_1x-video-d8201d3718a34b3da9986374150dd966	575.0
Ajafar	i4x-IITBombayX-CS101_1x-video-efb162c5e4aa40c48049eac47dd56a8b	437.0
AkashSuresh93	i4x-IITBombayX-CS101_1x-video-4132ae1e4124493c8ab1edbfb6e80dfe	781.745
AkashSuresh93	i4x-IITBombayX-CS101_1x-video-666ac9647c7b4de4802d4310585767ec	874.5737
AkashSuresh93	i4x-IITBombayX-CS101_1x-video-6eb3c310694649e8b4560ccd18c93ab1	889.2638
AkashSuresh93	i4x-IITBombayX-CS101_1x-video-826444194f1542d482c0726f9d080ed3	702.9888
AkashSuresh93	i4x-IITBombayX-CS101_1x-video-eb58dba5325a4f2c85e228d7c4acb118	863.9263
AkashSuresh93	i4x-IITBombayX-CS101_1x-video-eccdc5020c6b49c7990bea7d8307b244	723.0343
AkhilGovind	i4x-IITBombayX-CS101_1x-video-cfb296bd686b408bb997fb14696235fa	187.0
Akruj14	i4x-IITBombayX-CS101_1x-video-40d4b25a7e564565aaa6ef88726aa6e0	752.52606
Akruj14	i4x-IITBombayX-CS101_1x-video-826444194f1542d482c0726f9d080ed3	462.53552
Akruj14	i4x-IITBombayX-CS101_1x-video-bed060e42cb34818aff4d9105059341a	557.679
AkshayKrish	i4x-IITBombayX-CS101_1x-video-641407821f3a44ee9530a3ea900e2e80	15.0
AkshayVetal	i4x-IITBombayX-CS101_1x-video-4f62458015584c0bbf904ce09caacc5d	744.588
AkshayVetal	i4x-IITBombayX-CS101_1x-video-9baf3bd2d9fa461a9a488279457037a6	494.0
AkshayVetal	i4x-IITBombayX-CS101_1x-video-cfb296bd686b408bb997fb14696235fa	414.0
AkshayVetal	i4x-IITBombayX-CS101_1x-video-f61de37103ab42f2b50f5f5e43489e70	446.95465
Albinantony20	i4x-IITBombayX-CS101_1x-video-4f62458015584c0bbf904ce09caacc5d	696.0
Albinantony20	i4x-IITBombayX-CS101_1x-video-a43751d47a934a9da245f28a94e1759e	740.4529
Albinantony20	i4x-IITBombayX-CS101_1x-video-bd155f3df2254815ac1f6812f9b4e4bd	690.4968
Albinantony20	i4x-IITBombayX-CS101_1x-video-cfb296bd686b408bb997fb14696235fa	746.44586
Alcides_Tenias	i4x-IITBombayX-CS101_1x-video-a3d6a7442ff949409f2d34dddea9a984	32.0
Alcides_Tenias	i4x-IITBombayX-CS101_1x-video-a43751d47a934a9da245f28a94e1759e	385.0998
Aleserche	i4x-IITBombayX-CS101_1x-video-641407821f3a44ee9530a3ea900e2e80	325.5
AlexGeorgescu	i4x-IITBombayX-CS101_1x-video-641407821f3a44ee9530a3ea900e2e80	294.20624
AlexGeorgescu	i4x-IITBombayX-CS101_1x-video-a3d6a7442ff949409f2d34dddea9a984	585.8845
Alex_Cross	i4x-IITBombayX-CS101_1x-video-641407821f3a44ee9530a3ea900e2e80	348.08163
Alex_Cross	i4x-IITBombayX-CS101_1x-video-a3d6a7442ff949409f2d34dddea9a984	585.75183
AlexanderKuzmin92	i4x-IITBombayX-CS101_1x-video-641407821f3a44ee9530a3ea900e2e80	348.02713
AlexanderKuzmin92	i4x-IITBombayX-CS101_1x-video-a3d6a7442ff949409f2d34dddea9a984	117.71793
Alexander_Sakharov	i4x-IITBombayX-CS101_1x-video-eccdc5020c6b49c7990bea7d8307b244	227.0
AlexandreWinck	i4x-IITBombayX-CS101_1x-video-f61de37103ab42f2b50f5f5e43489e70	185.14499
AlfredJoseph	i4x-IITBombayX-CS101_1x-video-4f62458015584c0bbf904ce09caacc5d	738.26
AlfredJoseph	i4x-IITBombayX-CS101_1x-video-cfb296bd686b408bb997fb14696235fa	177.76
AliB2014	i4x-IITBombayX-CS101_1x-video-641407821f3a44ee9530a3ea900e2e80	275.0
AliB2014	i4x-IITBombayX-CS101_1x-video-a3d6a7442ff949409f2d34dddea9a984	543.0
AliB2014	i4x-IITBombayX-CS101_1x-video-a43751d47a934a9da245f28a94e1759e	717.0
AlkaSharma	i4x-IITBombayX-CS101_1x-video-666ac9647c7b4de4802d4310585767ec	456.27264
AlkaSharma	i4x-IITBombayX-CS101_1x-video-eccdc5020c6b49c7990bea7d8307b244	890.96155
Allaio	i4x-IITBombayX-CS101_1x-video-a3d6a7442ff949409f2d34dddea9a984	490.0
Almaridge7	i4x-IITBombayX-CS101_1x-video-0e42365ee4d7497c89acbc7246f95a61	804.9839
Almazi	i4x-IITBombayX-CS101_1x-video-4f62458015584c0bbf904ce09caacc5d	711.3693
Almazi	i4x-IITBombayX-CS101_1x-video-9baf3bd2d9fa461a9a488279457037a6	798.72205
Almazi	i4x-IITBombayX-CS101_1x-video-a3d6a7442ff949409f2d34dddea9a984	584.93524
Almazi	i4x-IITBombayX-CS101_1x-video-bd155f3df2254815ac1f6812f9b4e4bd	607.3617
Almazi	i4x-IITBombayX-CS101_1x-video-cfb296bd686b408bb997fb14696235fa	898.47546
Almazi	i4x-IITBombayX-CS101_1x-video-e03113c234f14a848f725a44f8d1265d	838.5335
Almazi	i4x-IITBombayX-CS101_1x-video-fa1f6040f46a43298cc25fc33db89a83	745.71747
AlvaroCamello	i4x-IITBombayX-CS101_1x-video-641407821f3a44ee9530a3ea900e2e80	34.70179
AlvaroCamello	i4x-IITBombayX-CS101_1x-video-a43751d47a934a9da245f28a94e1759e	54.120747
AlvaroCamello	i4x-IITBombayX-CS101_1x-video-e03113c234f14a848f725a44f8d1265d	808.0
AlvaroCamello	i4x-IITBombayX-CS101_1x-video-f61de37103ab42f2b50f5f5e43489e70	419.0
AlvaroTJ	i4x-IITBombayX-CS101_1x-video-641407821f3a44ee9530a3ea900e2e80	347.93768
AlyonaKhashheva	i4x-IITBombayX-CS101_1x-video-0e42365ee4d7497c89acbc7246f95a61	804.945
AlyonaKhashheva	i4x-IITBombayX-CS101_1x-video-4f62458015584c0bbf904ce09caacc5d	744.479
AlyonaKhashheva	i4x-IITBombayX-CS101_1x-video-641407821f3a44ee9530a3ea900e2e80	286.8
AlyonaKhashheva	i4x-IITBombayX-CS101_1x-video-7f7d0dc837aa4fecbc04c1a8df04ee6e	763.888
AlyonaKhashheva	i4x-IITBombayX-CS101_1x-video-826444194f1542d482c0726f9d080ed3	703.03796
